Model	Displ	Cyl	Trans	Drive	Fuel	Cert Region	Stnd	Stnd Description	Underhood ID	Veh Class	Air Pollution Score	City MPG	Hwy MPG	Cmb MPG	Greenhouse Gas Score	SmartWay	Comb CO2
PORSCHE Cayman GTS	2.5	4	Man-6	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KPRXV02.5B82	small car	3	19	25	21	4	No	413
PORSCHE Cayman GTS	2.5	4	Man-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KPRXV02.5B82	small car	3	19	25	21	4	No	413
PORSCHE Cayman S	2.5	4	AMS-7	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KPRXV02.5B82	small car	3	21	28	24	5	No	372
PORSCHE Cayman S	2.5	4	AMS-7	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KPRXV02.5B82	small car	3	21	28	24	5	No	372
PORSCHE Cayman S	2.5	4	Man-6	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KPRXV02.5B82	small car	3	20	26	22	4	No	401
PORSCHE Cayman S	2.5	4	Man-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KPRXV02.5B82	small car	3	20	26	22	4	No	401
RAM 1500	3.6	6	Auto-8	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KCRXT03.65P7	pickup	5	20	25	22	4	No	407
RAM 1500	3.6	6	Auto-8	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KCRXT03.65P7	pickup	5	20	25	22	4	No	407
RAM 1500	3.6	6	Auto-8	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KCRXT03.65P7	pickup	5	19	24	21	4	No	418
RAM 1500	3.6	6	Auto-8	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KCRXT03.65P7	pickup	5	19	24	21	4	No	418
RAM 1500	5.7	8	Auto-8	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KCRXT05.75P0	pickup	5	15	22	17	3	No	514
RAM 1500	5.7	8	Auto-8	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KCRXT05.75P0	pickup	5	15	22	17	3	No	514
RAM 1500	5.7	8	Auto-8	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KCRXT05.75P1	pickup	5	17	23	19	3	No	467
RAM 1500	5.7	8	Auto-8	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KCRXT05.75P1	pickup	5	17	23	19	3	No	467
RAM 1500	5.7	8	Auto-8	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KCRXT05.75P0	pickup	5	15	21	17	3	No	523
RAM 1500	5.7	8	Auto-8	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KCRXT05.75P0	pickup	5	15	21	17	3	No	523
RAM 1500	5.7	8	Auto-8	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KCRXT05.75P1	pickup	5	17	22	19	3	No	473
RAM 1500	5.7	8	Auto-8	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KCRXT05.75P1	pickup	5	17	22	19	3	No	473
RAM 1500 Classic	3.6	6	Auto-8	2WD	Ethanol/Gas	CA	T3B110	Federal Tier 3 Transitional Bin 110	KCRXT03.65PA	pickup	3	12/17	17/25	14/20	4	No	455/450
RAM 1500 Classic	3.6	6	Auto-8	2WD	Ethanol/Gas	FA	T3B110	Federal Tier 3 Transitional Bin 110	KCRXT03.65PA	pickup	3	12/17	17/25	14/20	4	No	455/450
RAM 1500 Classic	3.6	6	Auto-8	4WD	Ethanol/Gas	CA	T3B110	Federal Tier 3 Transitional Bin 110	KCRXT03.65PA	pickup	3	11/16	16/23	13/19	3	No	482/475
RAM 1500 Classic	3.6	6	Auto-8	4WD	Ethanol/Gas	FA	T3B110	Federal Tier 3 Transitional Bin 110	KCRXT03.65PA	pickup	3	11/16	16/23	13/19	3	No	482/475
RAM 1500 Classic	5.7	8	Auto-8	2WD	Gasoline	FA	T3B110	Federal Tier 3 Transitional Bin 110	KCRXT05.75P2	pickup	3	15	22	17	3	No	512
RAM 1500 Classic	5.7	8	Auto-8	4WD	Gasoline	FA	T3B110	Federal Tier 3 Transitional Bin 110	KCRXT05.75P2	pickup	3	15	21	17	3	No	527
ROLLS-ROYCE Cullinan	6.7	12	SemiAuto-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KRRGV06.7N74	station wagon	3	12	20	14	1	No	615
ROLLS-ROYCE Cullinan	6.7	12	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KRRGV06.7N74	station wagon	3	12	20	14	1	No	615
ROLLS-ROYCE Dawn	6.6	12	SemiAuto-8	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KRRGV06.6N74	small car	3	12	18	14	1	No	637
ROLLS-ROYCE Dawn	6.6	12	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KRRGV06.6N74	small car	3	12	18	14	1	No	637
ROLLS-ROYCE Ghost	6.6	12	SemiAuto-8	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KRRGV06.6N74	large car	3	12	18	14	1	No	637
ROLLS-ROYCE Ghost	6.6	12	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KRRGV06.6N74	large car	3	12	18	14	1	No	637
ROLLS-ROYCE Ghost EWB	6.6	12	SemiAuto-8	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KRRGV06.6N74	large car	3	12	18	14	1	No	637
ROLLS-ROYCE Ghost EWB	6.6	12	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KRRGV06.6N74	large car	3	12	18	14	1	No	637
ROLLS-ROYCE Phantom	6.7	12	SemiAuto-8	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KRRGV06.7N74	large car	3	12	20	14	1	No	615
ROLLS-ROYCE Phantom	6.7	12	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KRRGV06.7N74	large car	3	12	20	14	1	No	615
ROLLS-ROYCE Phantom EWB	6.7	12	SemiAuto-8	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KRRGV06.7N74	large car	3	12	20	14	1	No	615
ROLLS-ROYCE Phantom EWB	6.7	12	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KRRGV06.7N74	large car	3	12	20	14	1	No	615
ROLLS-ROYCE Wraith	6.6	12	SemiAuto-8	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KRRGV06.6N74	midsize car	3	12	18	14	1	No	624
ROLLS-ROYCE Wraith	6.6	12	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KRRGV06.6N74	midsize car	3	12	18	14	1	No	624
SUBARU Ascent	2.4	4	SCV-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KFJXT02.4CZA	standard SUV	3	21	27	23	5	No	387
SUBARU Ascent	2.4	4	SCV-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KFJXT02.4CZA	standard SUV	3	21	27	23	5	No	387
SUBARU Ascent Limited/Touring	2.4	4	SCV-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KFJXT02.4CZA	standard SUV	3	20	26	22	4	No	401
SUBARU Ascent Limited/Touring	2.4	4	SCV-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KFJXT02.4CZA	standard SUV	3	20	26	22	4	No	401
SUBARU BRZ	2	4	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	KFJXV02.0AJM	small car	1	21	29	24	5	No	371
SUBARU BRZ	2	4	Man-6	2WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	KFJXV02.0AJM	small car	1	21	29	24	5	No	371
SUBARU BRZ	2	4	SemiAuto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	KFJXV02.0AJM	small car	1	24	33	27	6	No	322
SUBARU BRZ	2	4	SemiAuto-6	2WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	KFJXV02.0AJM	small car	1	24	33	27	6	No	322
SUBARU Crosstrek	2	4	Man-6	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KFJXJ02.5BUY	small SUV	7	23	29	25	5	No	353
SUBARU Crosstrek	2	4	Man-6	4WD	Gasoline	FA	T3B50	Federal Tier 3 Bin 50	KFJXJ02.5BUY	small SUV	6	23	29	25	5	No	353
SUBARU Crosstrek	2	4	SCV-7	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KFJXJ02.5BUY	small SUV	7	27	33	29	6	No	301
SUBARU Crosstrek	2	4	SCV-7	4WD	Gasoline	FA	T3B50	Federal Tier 3 Bin 50	KFJXJ02.5BUY	small SUV	6	27	33	29	6	No	301
SUBARU Forester	2.5	4	SCV-7	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KFJXJ02.5BUY	small SUV	7	26	33	29	6	No	310
SUBARU Forester	2.5	4	SCV-7	4WD	Gasoline	FA	T3B50	Federal Tier 3 Bin 50	KFJXJ02.5BUY	small SUV	6	26	33	29	6	No	310
SUBARU Impreza	2	4	Man-5	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KFJXJ02.5BUY	midsize car	7	24	32	27	6	No	331
SUBARU Impreza	2	4	Man-5	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KFJXJ02.5BUY	station wagon	7	24	31	26	5	No	335
SUBARU Impreza	2	4	Man-5	4WD	Gasoline	FA	T3B50	Federal Tier 3 Bin 50	KFJXJ02.5BUY	midsize car	6	24	32	27	6	No	331
SUBARU Impreza	2	4	Man-5	4WD	Gasoline	FA	T3B50	Federal Tier 3 Bin 50	KFJXJ02.5BUY	station wagon	6	24	31	26	5	No	335
SUBARU Impreza	2	4	SCV-7	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KFJXJ02.5BUY	midsize car	7	28	38	32	7	Yes	282
SUBARU Impreza	2	4	SCV-7	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KFJXJ02.5BUY	station wagon	7	28	36	31	7	Yes	284
SUBARU Impreza	2	4	SCV-7	4WD	Gasoline	FA	T3B50	Federal Tier 3 Bin 50	KFJXJ02.5BUY	midsize car	6	28	38	32	7	Yes	282
SUBARU Impreza	2	4	SCV-7	4WD	Gasoline	FA	T3B50	Federal Tier 3 Bin 50	KFJXJ02.5BUY	station wagon	6	28	36	31	7	Yes	284
SUBARU Impreza 4-Door Sport	2	4	Man-5	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KFJXJ02.5BUY	midsize car	7	23	31	26	5	No	337
SUBARU Impreza 4-Door Sport	2	4	Man-5	4WD	Gasoline	FA	T3B50	Federal Tier 3 Bin 50	KFJXJ02.5BUY	midsize car	6	23	31	26	5	No	337
SUBARU Impreza 4-Door Sport	2	4	SCV-7	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KFJXJ02.5BUY	midsize car	7	27	36	30	7	Yes	291
SUBARU Impreza 4-Door Sport	2	4	SCV-7	4WD	Gasoline	FA	T3B50	Federal Tier 3 Bin 50	KFJXJ02.5BUY	midsize car	6	27	36	30	7	Yes	291
SUBARU Impreza 5-Door Sport	2	4	Man-5	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KFJXJ02.5BUY	station wagon	7	22	30	25	5	No	351
SUBARU Impreza 5-Door Sport	2	4	Man-5	4WD	Gasoline	FA	T3B50	Federal Tier 3 Bin 50	KFJXJ02.5BUY	station wagon	6	22	30	25	5	No	351
SUBARU Impreza 5-Door Sport	2	4	SCV-7	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KFJXJ02.5BUY	station wagon	7	27	35	30	7	Yes	292
SUBARU Impreza 5-Door Sport	2	4	SCV-7	4WD	Gasoline	FA	T3B50	Federal Tier 3 Bin 50	KFJXJ02.5BUY	station wagon	6	27	35	30	7	Yes	292
SUBARU Legacy	2.5	4	SCV-7	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KFJXJ02.5HRV	midsize car	7	25	34	29	6	No	311
SUBARU Legacy	2.5	4	SCV-7	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KFJXJ02.5HRV	midsize car	5	25	34	29	6	No	311
SUBARU Legacy	3.6	6	SCV-6	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KFJXJ03.6KTX	midsize car	3	20	28	23	5	No	387
SUBARU Legacy	3.6	6	SCV-6	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KFJXJ03.6KTX	midsize car	3	20	28	23	5	No	387
SUBARU Outback AWD	2.5	4	SCV-7	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KFJXJ02.5HRV	small SUV	7	25	32	28	6	No	320
SUBARU Outback AWD	2.5	4	SCV-7	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KFJXJ02.5HRV	small SUV	5	25	32	28	6	No	320
SUBARU Outback AWD	3.6	6	SCV-6	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KFJXJ03.6KTX	small SUV	3	20	27	22	4	No	398
SUBARU Outback AWD	3.6	6	SCV-6	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KFJXJ03.6KTX	small SUV	3	20	27	22	4	No	398
SUBARU WRX	2	4	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	KFJXV02.0FPT	small car	1	21	27	23	5	No	383
SUBARU WRX	2	4	Man-6	4WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	KFJXV02.0FPT	small car	1	21	27	23	5	No	383
SUBARU WRX	2	4	SCV-8	4WD	Gasoline	CA	L2	California LEV-II LEV	KFJXV02.0FPT	small car	1	18	24	21	4	No	420
SUBARU WRX	2	4	SCV-8	4WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	KFJXV02.0FPT	small car	1	18	24	21	4	No	420
SUBARU WRX	2.5	4	Man-6	4WD	Gasoline	CA	L3LEV160	California LEV-III LEV160	KFJXV02.5JHZ	small car	1	17	22	19	3	No	476
SUBARU WRX	2.5	4	Man-6	4WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	KFJXV02.5JHZ	small car	1	17	22	19	3	No	476
TOYOTA 4Runner	4	6	SemiAuto-5	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KTYXT04.0B6S	standard SUV	3	17	21	18	3	No	479
TOYOTA 4Runner	4	6	SemiAuto-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	KTYXT04.0B6S	standard SUV	3	17	21	18	3	No	479
TOYOTA 4Runner	4	6	SemiAuto-5	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KTYXT04.0B6S	standard SUV	3	17	20	18	3	No	491
TOYOTA 4Runner	4	6	SemiAuto-5	4WD	Gasoline	CA	U2	California LEV-II ULEV	KTYXT04.0B6S	standard SUV	3	17	20	18	3	No	491
TOYOTA 86	2	4	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	KFJXV02.0AJM	small car	1	21	28	24	5	No	373
TOYOTA 86	2	4	Man-6	2WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	KFJXV02.0AJM	small car	1	21	28	24	5	No	373
TOYOTA 86	2	4	SemiAuto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	KFJXV02.0AJM	small car	1	24	32	27	6	No	328
TOYOTA 86	2	4	SemiAuto-6	2WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	KFJXV02.0AJM	small car	1	24	32	27	6	No	328
TOYOTA Avalon	3.5	6	SemiAuto-8	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KTYXV03.5M5B	midsize car	5	22	31	25	5	No	354
TOYOTA Avalon	3.5	6	SemiAuto-8	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KTYXV03.5M5B	midsize car	5	22	31	25	5	No	354
TOYOTA Avalon Hybrid	2.5	4	SCV-6	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KTYXV02.5P33	midsize car	7	43	43	43	9	Yes	203
TOYOTA Avalon Hybrid	2.5	4	SCV-6	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KTYXV02.5P33	midsize car	7	43	43	43	9	Yes	203
TOYOTA Avalon Hybrid XLE	2.5	4	SCV-6	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KTYXV02.5P33	midsize car	7	43	44	44	10	Elite	201
TOYOTA Avalon Hybrid XLE	2.5	4	SCV-6	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KTYXV02.5P33	midsize car	7	43	44	44	10	Elite	201
TOYOTA Avalon XLE	3.5	6	SemiAuto-8	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KTYXV03.5M5B	midsize car	5	22	32	26	5	No	341
TOYOTA Avalon XLE	3.5	6	SemiAuto-8	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KTYXV03.5M5B	midsize car	5	22	32	26	5	No	341
TOYOTA C-HR	2	4	SCV-7	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	KTYXV02.0K6B	small car	3	27	31	29	6	No	305
TOYOTA C-HR	2	4	SCV-7	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KTYXV02.0K6B	small car	3	27	31	29	6	No	305
TOYOTA Camry	2.5	4	SemiAuto-8	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KTYXV02.5P3A	midsize car	7	29	41	34	8	Yes	264
TOYOTA Camry	2.5	4	SemiAuto-8	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KTYXV02.5P3A	midsize car	7	29	41	34	8	Yes	264
TOYOTA Camry	3.5	6	SemiAuto-8	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KTYXV03.5M5B	midsize car	5	22	33	26	5	No	338
TOYOTA Camry	3.5	6	SemiAuto-8	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KTYXV03.5M5B	midsize car	5	22	33	26	5	No	338
TOYOTA Camry Hybrid LE	2.5	4	SCV-6	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KTYXV02.5P35	midsize car	7	51	53	52	10	Elite	170
TOYOTA Camry Hybrid LE	2.5	4	SCV-6	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KTYXV02.5P35	midsize car	7	51	53	52	10	Elite	170
TOYOTA Camry Hybrid XLE/SE	2.5	4	SCV-6	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KTYXV02.5P33	midsize car	7	44	47	46	10	Elite	195
TOYOTA Camry Hybrid XLE/SE	2.5	4	SCV-6	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KTYXV02.5P33	midsize car	7	44	47	46	10	Elite	195
TOYOTA Camry LE/SE	2.5	4	SemiAuto-8	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KTYXV02.5P3A	midsize car	7	28	39	32	7	Yes	278
TOYOTA Camry LE/SE	2.5	4	SemiAuto-8	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KTYXV02.5P3A	midsize car	7	28	39	32	7	Yes	278
TOYOTA Camry XLE/XSE	2.5	4	SemiAuto-8	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KTYXV02.5P3A	midsize car	7	28	39	32	7	Yes	274
TOYOTA Camry XLE/XSE	2.5	4	SemiAuto-8	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KTYXV02.5P3A	midsize car	7	28	39	32	7	Yes	274
TOYOTA Camry XSE	3.5	6	SemiAuto-8	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KTYXV03.5M5B	midsize car	5	22	32	26	5	No	345
TOYOTA Camry XSE	3.5	6	SemiAuto-8	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KTYXV03.5M5B	midsize car	5	22	32	26	5	No	345
TOYOTA Corolla	1.8	4	CVT	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KTYXV01.8B6A	midsize car	3	28	36	32	7	Yes	281
TOYOTA Corolla	1.8	4	CVT	2WD	Gasoline	CA	U2	California LEV-II ULEV	KTYXV01.8B6A	midsize car	3	28	36	32	7	Yes	281
TOYOTA Corolla	1.8	4	Man-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KTYXV01.8B6A	midsize car	3	27	35	30	7	Yes	289
TOYOTA Corolla	1.8	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	KTYXV01.8B6A	midsize car	3	27	35	30	7	Yes	289
TOYOTA Corolla	1.8	4	SCV-7	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KTYXV01.8B6A	midsize car	3	28	35	31	7	Yes	286
TOYOTA Corolla	1.8	4	SCV-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	KTYXV01.8B6A	midsize car	3	28	35	31	7	Yes	286
TOYOTA Corolla Hatchback	2	4	Man-6	2WD	Gasoline	CA	L3ULEV50	California LEV-III ULEV50	KTYXV02.0N4B	small car	6	28	37	31	7	Yes	280
TOYOTA Corolla Hatchback	2	4	Man-6	2WD	Gasoline	FA	T3B50	Federal Tier 3 Bin 50	KTYXV02.0N4B	small car	6	28	37	31	7	Yes	280
TOYOTA Corolla Hatchback	2	4	SCV-10	2WD	Gasoline	CA	L3ULEV50	California LEV-III ULEV50	KTYXV02.0N4B	small car	6	32	42	36	8	Yes	249
TOYOTA Corolla Hatchback	2	4	SCV-10	2WD	Gasoline	FA	T3B50	Federal Tier 3 Bin 50	KTYXV02.0N4B	small car	6	32	42	36	8	Yes	249
TOYOTA Corolla Hatchback XSE	2	4	SCV-10	2WD	Gasoline	CA	L3ULEV50	California LEV-III ULEV50	KTYXV02.0N4B	small car	6	30	38	33	8	Yes	266
TOYOTA Corolla Hatchback XSE	2	4	SCV-10	2WD	Gasoline	FA	T3B50	Federal Tier 3 Bin 50	KTYXV02.0N4B	small car	6	30	38	33	8	Yes	266
TOYOTA Corolla LE Eco	1.8	4	CVT	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KTYXV01.8M5B	midsize car	5	29	38	33	8	Yes	271
TOYOTA Corolla LE Eco	1.8	4	CVT	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KTYXV01.8M5B	midsize car	5	30	40	34	8	Yes	263
TOYOTA Corolla LE Eco	1.8	4	CVT	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KTYXV01.8M5B	midsize car	5	29	38	33	8	Yes	271
TOYOTA Corolla LE Eco	1.8	4	CVT	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KTYXV01.8M5B	midsize car	5	30	40	34	8	Yes	263
TOYOTA Highlander	2.7	4	SemiAuto-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KTYXT02.7B6N	small SUV	3	20	24	22	4	No	407
TOYOTA Highlander	2.7	4	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	KTYXT02.7B6N	small SUV	3	20	24	22	4	No	407
TOYOTA Highlander	3.5	6	SemiAuto-8	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KTYXT03.5M5M	small SUV	5	20	27	23	5	No	391
TOYOTA Highlander	3.5	6	SemiAuto-8	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KTYXT03.5M5M	small SUV	5	20	27	23	5	No	391
TOYOTA Highlander	3.5	6	SemiAuto-8	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KTYXT03.5M5M	standard SUV	5	19	26	22	4	No	403
TOYOTA Highlander	3.5	6	SemiAuto-8	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KTYXT03.5M5M	standard SUV	5	20	26	22	4	No	399
TOYOTA Highlander	3.5	6	SemiAuto-8	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KTYXT03.5M5M	standard SUV	5	19	26	22	4	No	403
TOYOTA Highlander	3.5	6	SemiAuto-8	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KTYXT03.5M5M	standard SUV	5	20	26	22	4	No	399
TOYOTA Highlander AWD LE	3.5	6	SemiAuto-8	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KTYXT03.5M5M	standard SUV	5	20	27	23	5	No	390
TOYOTA Highlander AWD LE	3.5	6	SemiAuto-8	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KTYXT03.5M5M	standard SUV	5	20	27	23	5	No	390
TOYOTA Highlander Hybrid	3.5	6	SCV-6	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KTYXT03.5P3S	standard SUV	7	29	27	28	6	No	314
TOYOTA Highlander Hybrid	3.5	6	SCV-6	4WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KTYXT03.5P3S	standard SUV	7	29	27	28	6	No	314
TOYOTA Highlander Hybrid LE Plus	3.5	6	SCV-6	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KTYXT03.5P3S	standard SUV	7	30	28	29	6	No	305
TOYOTA Highlander Hybrid LE Plus	3.5	6	SCV-6	4WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KTYXT03.5P3S	standard SUV	7	30	28	29	6	No	305
TOYOTA Highlander LE/XLE/SE/LTD	3.5	6	SemiAuto-8	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KTYXT03.5M5M	small SUV	5	21	27	23	5	No	384
TOYOTA Highlander LE/XLE/SE/LTD	3.5	6	SemiAuto-8	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KTYXT03.5M5M	small SUV	5	21	27	23	5	No	384
TOYOTA Land Cruiser	5.7	8	SemiAuto-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	KTYXT05.7B6Y	standard SUV	3	13	18	15	2	No	595
TOYOTA Land Cruiser	5.7	8	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	KTYXT05.7B6Y	standard SUV	3	13	18	15	2	No	595
TOYOTA Prius c	1.5	4	CVT	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	KTYXV01.5P34	small car	7	48	43	46	10	Elite	193
TOYOTA Prius c	1.5	4	CVT	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	KTYXV01.5P34	small car	7	48	43	46	10	Elite	193
TOYOTA Sequoia	5.7	8	SemiAuto-6	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KTYXT05.7M5W	standard SUV	5	13	17	15	2	No	609
TOYOTA Sequoia	5.7	8	SemiAuto-6	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KTYXT05.7M5W	standard SUV	5	13	17	15	2	No	609
TOYOTA Sequoia	5.7	8	SemiAuto-6	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KTYXT05.7M5W	standard SUV	5	13	17	14	1	No	617
TOYOTA Sequoia	5.7	8	SemiAuto-6	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KTYXT05.7M5W	standard SUV	5	13	17	14	1	No	617
TOYOTA Sienna	3.5	6	SemiAuto-8	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	KTYXT03.5M5M	minivan	5	19	27	22	4	No	408
TOYOTA Sienna	3.5	6	SemiAuto-8	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	KTYXT03.5M5M	minivan	5	19	27	22	4	No	408
